@RELATION riaa
@ATTRIBUTE ratio_0_9 NUMERIC
@ATTRIBUTE ratio_1_9 NUMERIC
@ATTRIBUTE ratio_2_9 NUMERIC
@ATTRIBUTE ratio_21_9 NUMERIC
@ATTRIBUTE ratio_22_9 NUMERIC
@ATTRIBUTE ratio_23_9 NUMERIC
@ATTRIBUTE ratio_4_0 NUMERIC
@ATTRIBUTE ratio_5_0 NUMERIC
@ATTRIBUTE ratio_6_0 NUMERIC
@ATTRIBUTE class {riaa_ok, riaa_ko}
@DATA
0.64728129, 0.88893658, 1.04981959, 0.30887085, 0.19051617, 0.09635423, 1.84373403, 1.87211359, 1.64570963, riaa_ok
0.71540546, 0.95580053, 1.11224651, 0.82374853, 0.64955878, 0.45170334, 1.66407073, 1.62150872, 1.59475565, riaa_ok
0.79457110, 0.98759508, 1.06382585, 0.60391861, 0.47795516, 0.33395281, 1.34855270, 1.29587221, 1.28592241, riaa_ok
0.66094947, 0.85039842, 0.94026661, 0.56782246, 0.48238593, 0.35240039, 1.54503429, 1.57909918, 1.65108538, riaa_ok
0.65531194, 0.88105291, 0.99976122, 0.69705456, 0.57998168, 0.42476118, 1.62343943, 1.61750197, 1.68238258, riaa_ok
0.62164521, 0.80605078, 0.93589795, 0.49567053, 0.37708884, 0.25254211, 1.65456390, 1.65134335, 1.64769351, riaa_ok
0.64059943, 0.81415159, 0.90357172, 0.73753917, 0.64016849, 0.49418053, 1.48990095, 1.52641714, 1.58727551, riaa_ok
0.96779633, 1.24656975, 1.35781038, 0.73938155, 0.58086443, 0.39183477, 1.42648232, 1.36930048, 1.25912559, riaa_ok
0.62746614, 1.09483039, 1.38264704, 0.28496912, 0.16142926, 0.06708559, 2.32695508, 2.13759232, 1.93325710, riaa_ok
0.59322405, 0.72442800, 0.81451201, 0.88849151, 0.75723839, 0.56804508, 1.45648062, 1.40359008, 1.46431077, riaa_ok
1.15246749, 1.33722520, 1.28567636, 0.63966978, 0.52092123, 0.36222732, 1.05404544, 1.00238836, 0.93276751, riaa_ok
0.75088775, 0.90540475, 0.94609725, 0.77473491, 0.63533503, 0.45843330, 1.31384420, 1.28748262, 1.25547969, riaa_ok
0.58663243, 0.73721230, 0.81047523, 0.73992312, 0.59932798, 0.44043937, 1.45624137, 1.45313275, 1.50868881, riaa_ok
0.68845361, 0.88616979, 0.96061379, 0.41325876, 0.29975680, 0.18584833, 1.37113726, 1.39395082, 1.45182407, riaa_ok
0.72351205, 0.86243659, 0.91320348, 0.61586797, 0.47942573, 0.32973582, 1.28190911, 1.24789238, 1.27817261, riaa_ok
0.80457938, 1.16391921, 1.30475128, 0.18644285, 0.09490554, 0.02899653, 1.59181106, 1.45840919, 1.42311454, riaa_ok
0.73409748, 0.94266492, 0.94595939, 0.87636608, 0.66626245, 0.42975101, 1.24170399, 1.16693330, 1.19452405, riaa_ok
0.61047798, 0.79500628, 0.88394731, 0.51890647, 0.41413513, 0.29308626, 1.51125574, 1.50980031, 1.53879762, riaa_ok
0.96913248, 1.23370540, 1.30675960, 0.88984746, 0.75738627, 0.57821506, 1.40355611, 1.34855151, 1.26814866, riaa_ok
0.66502702, 0.83496666, 0.88352853, 0.65675646, 0.52797067, 0.37172520, 1.43253398, 1.52837443, 1.57177603, riaa_ok
0.71904379, 0.94009286, 0.98853171, 0.75537920, 0.61316532, 0.43701634, 1.45913482, 1.45964766, 1.43049788, riaa_ok
0.66621572, 0.81010884, 0.87673980, 0.65977281, 0.57202572, 0.44059059, 1.34017229, 1.36207688, 1.42420268, riaa_ok
0.57993490, 0.76787734, 0.87796134, 0.53641015, 0.43727776, 0.31519890, 1.61814260, 1.65242028, 1.78981853, riaa_ok
0.72207850, 0.92665976, 0.99976325, 0.66496050, 0.54687071, 0.39446568, 1.43228185, 1.40715742, 1.39891267, riaa_ok
0.69418967, 0.89542240, 1.09686720, 0.31047451, 0.21533993, 0.11892752, 1.84043443, 1.88341606, 1.81022298, riaa_ok
0.68167090, 0.82176256, 0.81368154, 0.47199744, 0.34302020, 0.20936815, 1.18907166, 1.17789721, 1.25356531, riaa_ok
0.58896196, 0.76047826, 0.85387444, 0.74305069, 0.59470588, 0.43236235, 1.55906284, 1.52298534, 1.52239776, riaa_ok
0.48301095, 0.64674687, 0.83209312, 0.52124000, 0.40504780, 0.27338699, 2.01291060, 1.98568642, 2.00076985, riaa_ok
0.75167131, 0.95597869, 1.05003929, 0.56461138, 0.45845768, 0.32372433, 1.44930625, 1.42458403, 1.45159554, riaa_ok
0.82155389, 0.99317575, 1.01090562, 0.83303297, 0.68318039, 0.51468176, 1.21735287, 1.16376352, 1.17220688, riaa_ok
0.68326813, 0.85159725, 0.93365139, 0.61790675, 0.48556137, 0.34318727, 1.40659654, 1.36976314, 1.40014791, riaa_ok
0.73203391, 0.90843111, 0.96760660, 0.72717905, 0.60554463, 0.45340279, 1.37599945, 1.39233232, 1.41253555, riaa_ok
0.69478416, 0.94569254, 1.07357621, 0.70814693, 0.59371883, 0.44722080, 1.61864710, 1.53068149, 1.47442615, riaa_ok
0.77284962, 0.95033664, 1.07909608, 0.72702199, 0.61018282, 0.45216575, 1.46350050, 1.42316675, 1.40281045, riaa_ok
0.62896580, 0.80302930, 0.88201511, 0.80687952, 0.67549169, 0.51422775, 1.52445817, 1.55207276, 1.63169777, riaa_ok
0.66157591, 0.88855112, 1.01224184, 0.72785759, 0.63254607, 0.47866517, 1.60513759, 1.56746209, 1.55858350, riaa_ok
0.72455794, 0.91964453, 0.98670042, 0.76339424, 0.62852627, 0.46528137, 1.34323108, 1.27506995, 1.30186212, riaa_ok
0.61425376, 0.80809379, 0.89030755, 0.71602237, 0.58377737, 0.42794710, 1.50509655, 1.45418608, 1.44671786, riaa_ok
0.52544618, 0.72148174, 0.86872876, 0.24708377, 0.15910380, 0.07469807, 1.85960746, 1.86075723, 1.91130722, riaa_ok
0.73636234, 0.92961615, 1.00463283, 0.69608700, 0.55912966, 0.39721534, 1.43524110, 1.39059722, 1.38527083, riaa_ok
0.55088836, 0.72348648, 0.78471321, 0.68046415, 0.57417953, 0.43798071, 1.44955719, 1.43229473, 1.51781905, riaa_ok
0.64699471, 0.83310992, 0.91137660, 0.72933173, 0.59424347, 0.44299677, 1.47085130, 1.47856677, 1.53722382, riaa_ok
0.45060804, 0.69055569, 0.84751540, 0.66214114, 0.52907044, 0.36353242, 2.15603828, 2.22414041, 2.30240512, riaa_ok
0.29389465, 0.56224167, 0.82969952, 0.17603090, 0.09156339, 0.02925342, 3.51357937, 3.80153370, 3.99826717, riaa_ok
0.69093198, 0.83876920, 0.89060855, 0.69205540, 0.55811882, 0.40807810, 1.34158635, 1.36506975, 1.39940536, riaa_ok
0.77957523, 0.96355528, 1.09856081, 0.51679468, 0.39176938, 0.25139254, 1.56230199, 1.58826911, 1.55995393, riaa_ok
1.00248384, 1.23115444, 1.36134291, 0.62112242, 0.48961312, 0.32091564, 1.37066758, 1.25528240, 1.18534303, riaa_ok
0.67007685, 0.75302660, 0.85101771, 0.61479884, 0.47562802, 0.31837261, 1.54103184, 1.70706797, 1.73686314, riaa_ok
0.62043691, 0.82767344, 0.88104171, 0.46993920, 0.33499980, 0.19961791, 1.38035500, 1.30756330, 1.36866200, riaa_ok
0.55634648, 0.75842458, 0.88655275, 0.53835422, 0.42887336, 0.29625899, 1.72298682, 1.83041048, 1.85477495, riaa_ok
0.63239574, 0.81477904, 0.90347403, 0.65120560, 0.51796573, 0.37020832, 1.50225794, 1.45529401, 1.51023865, riaa_ok
0.65243530, 0.81206679, 0.89858365, 0.78513491, 0.64606279, 0.47274318, 1.41732872, 1.44909739, 1.50642896, riaa_ok
0.76244479, 0.93299377, 1.01949358, 0.65540457, 0.60819799, 0.47989324, 1.42032850, 1.36680138, 1.29752135, riaa_ok
0.57854772, 0.75478786, 0.82958138, 0.54636395, 0.42810115, 0.30244306, 1.53285742, 1.52802348, 1.62709916, riaa_ok
0.61848778, 0.82859856, 0.91728002, 0.54151154, 0.42584977, 0.28553122, 1.59368515, 1.64131391, 1.77173305, riaa_ok
0.69354957, 0.75641364, 0.85579848, 0.72992122, 0.60216862, 0.44246647, 1.42605352, 1.48802745, 1.50725889, riaa_ok
0.60977155, 0.74831784, 0.78760409, 0.66164231, 0.55841136, 0.42298570, 1.37497938, 1.39087594, 1.50599182, riaa_ok
0.78977102, 0.97109562, 1.04435766, 0.87992811, 0.73517859, 0.54818350, 1.33914161, 1.25540650, 1.18211675, riaa_ok
0.62754172, 0.81767172, 0.90431494, 0.44640428, 0.33942729, 0.22162059, 1.60765374, 1.66621506, 1.74331391, riaa_ok
0.63687938, 0.81465322, 0.85048234, 0.91269135, 0.74382198, 0.54879439, 1.31940198, 1.28367400, 1.38762832, riaa_ok
0.54619169, 0.71374488, 0.77744293, 0.63937008, 0.53536046, 0.40265173, 1.51554203, 1.56421769, 1.66047823, riaa_ok
0.67230856, 0.86350769, 0.93596709, 0.67466468, 0.55647779, 0.41620317, 1.47539330, 1.48130500, 1.48072088, riaa_ok
0.54322916, 0.75354850, 0.86306310, 0.64580894, 0.47686538, 0.30916342, 1.70654929, 1.69974411, 1.75747919, riaa_ok
0.85551167, 1.13507438, 1.22399712, 0.92418355, 0.78107250, 0.58817756, 1.42919874, 1.33140445, 1.28586471, riaa_ok
0.67405033, 0.90633076, 1.00625730, 0.75092804, 0.62478381, 0.46860257, 1.53931582, 1.48341751, 1.47982323, riaa_ok
0.62337875, 0.85203588, 0.95741069, 0.60300529, 0.48261338, 0.34114602, 1.64965832, 1.64974988, 1.63066006, riaa_ok
0.60074669, 0.76670086, 0.87978935, 0.69527447, 0.59272248, 0.45356458, 1.59728944, 1.66012728, 1.71987391, riaa_ok
0.90863246, 1.07719147, 1.14059544, 0.85400748, 0.75236034, 0.59141469, 1.23338699, 1.14519286, 1.11701941, riaa_ok
0.73533380, 0.85697633, 0.90778494, 0.71882194, 0.60483944, 0.45522723, 1.32793081, 1.31989110, 1.35795498, riaa_ok
0.52259600, 0.74795020, 0.90514416, 0.66625226, 0.56000721, 0.42146543, 1.91580141, 1.89610708, 1.94007730, riaa_ok
0.59924108, 0.84272289, 1.04426050, 0.51894003, 0.37855485, 0.23706552, 1.98875177, 1.90075135, 1.85959363, riaa_ok
0.77719504, 0.92150873, 1.07922804, 0.17910910, 0.12212670, 0.07308055, 1.55128729, 1.49176145, 1.42311847, riaa_ok
0.86846620, 0.93216139, 0.96650833, 0.78683597, 0.62870055, 0.44820032, 1.17192101, 1.15129089, 1.15936422, riaa_ok
0.52703476, 0.69468975, 0.77798432, 0.67122811, 0.55186439, 0.40938672, 1.63402569, 1.66274023, 1.69174480, riaa_ok
0.50697225, 0.68441188, 0.84727794, 0.68128759, 0.52154720, 0.35516125, 1.91922271, 1.97075510, 1.88918591, riaa_ok
0.59671855, 0.74286205, 0.87374955, 0.65403229, 0.50685281, 0.34570202, 1.66784990, 1.68845558, 1.75238383, riaa_ok
0.53288001, 0.74797630, 0.86482531, 0.53595537, 0.41511449, 0.27500471, 1.75567961, 1.77437282, 1.82662392, riaa_ok
0.54746562, 0.77824038, 0.90511227, 0.49554867, 0.36644542, 0.22766672, 1.78056955, 1.76167035, 1.83358753, riaa_ok
0.53860348, 0.75342631, 0.87539512, 0.53678101, 0.41209239, 0.27087778, 1.75332761, 1.76528490, 1.81158066, riaa_ok
0.71797854, 0.85399818, 0.87125450, 0.66785687, 0.53718448, 0.39178270, 1.25465691, 1.27137208, 1.29438651, riaa_ok
0.80171692, 1.06764650, 1.18001866, 0.39544949, 0.29618162, 0.18480791, 1.57734644, 1.51669610, 1.46883464, riaa_ok
0.84270972, 1.07242954, 1.13027740, 0.68738419, 0.55222017, 0.38868582, 1.34188867, 1.28075540, 1.25246072, riaa_ok
1.27689993, 1.34263074, 1.24830401, 0.95498896, 0.76466584, 0.54072851, 0.86486959, 0.75035173, 0.71511894, riaa_ok
0.88134587, 1.06260788, 1.13551140, 1.11244261, 0.92749244, 0.69797844, 1.28846419, 1.24599600, 1.23905182, riaa_ok
0.68134242, 0.80803537, 0.84646457, 0.69791269, 0.58490247, 0.44038823, 1.29896247, 1.33269250, 1.43870580, riaa_ok
0.66072881, 0.83115095, 0.89641303, 0.67496514, 0.57473624, 0.43974382, 1.39248967, 1.37702668, 1.39802051, riaa_ok
0.47129086, 0.66464460, 0.82024920, 0.80836421, 0.69726270, 0.53676695, 1.94203579, 1.95797420, 2.03189731, riaa_ok
0.58193350, 0.72880912, 0.81497622, 0.59682429, 0.45601550, 0.29851654, 1.51215255, 1.54817438, 1.61799014, riaa_ok
0.17164761, 0.36362702, 0.60295868, 0.24159025, 0.15240337, 0.07562390, 4.71902180, 5.24986744, 5.46198130, riaa_ok
0.79863375, 0.97143626, 1.02177751, 0.72508842, 0.58765090, 0.42805722, 1.27894604, 1.25177753, 1.25401795, riaa_ok
0.83499092, 0.91169363, 0.92716849, 1.01245427, 0.87226927, 0.66913837, 1.15054452, 1.14860630, 1.18736291, riaa_ok
0.72530633, 0.94274378, 1.02159822, 0.71744001, 0.58677995, 0.43225196, 1.45794070, 1.44462895, 1.45508754, riaa_ok
0.64103723, 0.81793296, 0.90263122, 0.70062858, 0.56363422, 0.40595669, 1.50525403, 1.50485873, 1.50555336, riaa_ok
0.53112930, 0.73363280, 0.86348486, 0.86953539, 0.72079873, 0.54275763, 1.79206765, 1.86808729, 1.98484814, riaa_ok
0.76999187, 0.99209523, 1.03451860, 0.77863890, 0.70085657, 0.54337287, 1.38944662, 1.41186368, 1.41831923, riaa_ok
0.77457678, 1.00085819, 1.14093411, 0.71312284, 0.57241768, 0.41034916, 1.53082669, 1.51376736, 1.45529532, riaa_ok
0.66323525, 0.82588929, 0.90278828, 0.64886791, 0.52217102, 0.38073331, 1.41740835, 1.39357364, 1.43942595, riaa_ok
0.69045806, 0.88756806, 0.94776213, 0.80195004, 0.66788429, 0.50187087, 1.42265844, 1.45271170, 1.49810696, riaa_ok
0.76389915, 0.86394894, 0.85304970, 0.93475211, 0.79632336, 0.61685503, 1.10793424, 1.11570871, 1.17074132, riaa_ok
0.84359032, 1.02897346, 1.08259010, 0.89940423, 0.77381063, 0.59192377, 1.24510837, 1.17090547, 1.13530278, riaa_ok
0.68953878, 0.86925662, 0.94741136, 0.79755384, 0.67925894, 0.53022432, 1.45255601, 1.39619958, 1.40808618, riaa_ok
0.78927934, 0.99500883, 1.06070471, 0.61340982, 0.46899605, 0.31714982, 1.34312975, 1.26922941, 1.28262591, riaa_ok
0.75914997, 1.10640061, 1.29162169, 0.68175286, 0.55315936, 0.37758455, 1.71435201, 1.56612611, 1.46076262, riaa_ok
0.86052150, 1.01035094, 1.06768358, 0.87666333, 0.74209934, 0.55565649, 1.25820744, 1.17914987, 1.15468729, riaa_ok
0.75188386, 0.95942628, 1.02284646, 0.71370429, 0.57508940, 0.41880554, 1.41165709, 1.40889609, 1.44606733, riaa_ok
0.64540803, 0.85106146, 0.94033623, 0.61428559, 0.45648074, 0.29605845, 1.56490314, 1.58281207, 1.62051249, riaa_ok
0.79922885, 0.96304405, 1.03661394, 1.01081324, 0.84289622, 0.63994837, 1.30918205, 1.23963583, 1.23989165, riaa_ok
0.72833467, 0.89865613, 0.93454093, 0.73070049, 0.57031405, 0.39722303, 1.24858391, 1.17317426, 1.29254687, riaa_ok
0.69427830, 0.91997349, 1.01945436, 0.87503254, 0.73589921, 0.54933310, 1.51014495, 1.51400197, 1.53691018, riaa_ok
0.76733840, 0.94729441, 1.00888491, 0.97653204, 0.82483196, 0.63159567, 1.32379997, 1.26690209, 1.29373169, riaa_ok
0.90622711, 1.11390853, 1.12305212, 0.94996768, 0.77631229, 0.57292092, 1.18898225, 1.10476959, 1.06497455, riaa_ok
0.66574407, 0.81667525, 0.88119012, 0.95020783, 0.81850749, 0.64420629, 1.36503077, 1.33416498, 1.35924268, riaa_ok
0.75021255, 1.00013447, 1.13699675, 0.67657650, 0.54039448, 0.37739265, 1.65075576, 1.65651846, 1.59913385, riaa_ok
0.71988076, 0.87530750, 0.90669972, 0.77001911, 0.60352987, 0.42611116, 1.29430807, 1.27177608, 1.31544709, riaa_ok
0.98388529, 1.19864833, 1.28856874, 0.68644249, 0.54561943, 0.36995906, 1.27439129, 1.17800212, 1.13189697, riaa_ok
0.73647368, 0.87075478, 0.98760277, 0.49619919, 0.35645780, 0.22007941, 1.44634008, 1.40816438, 1.36905849, riaa_ok
0.65795171, 0.87003553, 0.95142442, 0.72198063, 0.57142657, 0.40119615, 1.48473072, 1.46875978, 1.46446478, riaa_ok
0.97799003, 1.22869277, 1.29286242, 0.93405747, 0.77505994, 0.55931145, 1.34716773, 1.31805146, 1.24478769, riaa_ok
0.76047421, 0.96741086, 1.04891706, 0.80516261, 0.68409652, 0.51737177, 1.40912068, 1.34136093, 1.30824709, riaa_ok
0.54754621, 0.71870899, 0.84670317, 0.73760128, 0.60789806, 0.44570491, 1.75422144, 1.81043756, 1.86457407, riaa_ok
0.64279848, 0.81066185, 0.90690416, 0.71437430, 0.61694610, 0.47669542, 1.49438083, 1.53261924, 1.54639482, riaa_ok
0.90803707, 1.13915586, 1.18922257, 1.02989924, 0.83197552, 0.60597020, 1.27331913, 1.13859606, 1.03791595, riaa_ok
0.48428014, 0.67151082, 0.81197530, 0.49476740, 0.39822951, 0.27897498, 1.94651222, 2.06181431, 2.10818219, riaa_ok
0.54015505, 0.71070188, 0.83182001, 0.54221869, 0.43324432, 0.30694467, 1.74740911, 1.76842761, 1.81267381, riaa_ok
0.70468003, 0.90065056, 0.99150580, 0.59834230, 0.48512244, 0.33788818, 1.51665068, 1.49197280, 1.48325849, riaa_ok
0.67625332, 0.84495372, 0.95586264, 0.58354241, 0.47512716, 0.33749372, 1.59047556, 1.57337177, 1.55313087, riaa_ok
0.37045634, 0.63979888, 0.86612517, 0.32888401, 0.21025006, 0.10615133, 2.86668611, 2.95871329, 3.03764749, riaa_ok
0.83366770, 1.04359257, 1.12750947, 0.62419361, 0.51928627, 0.37900147, 1.37243021, 1.32206833, 1.27249491, riaa_ok
0.89114481, 0.98720288, 0.93406272, 0.73466718, 0.60665977, 0.44654819, 1.00715256, 0.99239725, 1.04586422, riaa_ok
0.78981566, 0.96845359, 1.00418663, 0.73333120, 0.61688930, 0.46122199, 1.29965246, 1.31709659, 1.35181642, riaa_ok
0.73459566, 0.88973445, 0.93918598, 0.59281385, 0.46651280, 0.32310808, 1.29877555, 1.30820084, 1.33742630, riaa_ok
0.71606213, 0.87037218, 0.89326167, 0.88653147, 0.76053965, 0.59558904, 1.25213134, 1.22628105, 1.25815201, riaa_ok
0.67838389, 0.84142315, 0.89724731, 0.66950542, 0.55001533, 0.40541947, 1.45312607, 1.50532675, 1.54350293, riaa_ok
0.60833484, 0.79047185, 0.90486848, 0.55627239, 0.45028263, 0.32177442, 1.69641030, 1.72379482, 1.65990305, riaa_ok
0.99522424, 1.19886804, 1.31666315, 0.91389853, 0.74162221, 0.52128488, 1.33060467, 1.16806507, 1.10405779, riaa_ok
0.66101420, 0.85441220, 0.97441423, 0.66976947, 0.55209172, 0.40334982, 1.58557022, 1.60426056, 1.65177858, riaa_ok
0.52917385, 0.75112593, 0.92704827, 0.51370579, 0.41703367, 0.28478739, 2.02544451, 2.11487460, 2.02274632, riaa_ok
0.62175030, 0.80431771, 0.90820855, 0.72865051, 0.60729599, 0.44775024, 1.59253764, 1.61973917, 1.64428806, riaa_ok
0.52392888, 0.73443109, 0.87761492, 0.61652595, 0.51073301, 0.36870810, 1.85251951, 1.86527419, 1.91800272, riaa_ok
0.67335248, 0.84305412, 0.90933681, 0.58326608, 0.46669415, 0.33019319, 1.41106415, 1.39255273, 1.46942377, riaa_ok
0.53612119, 0.69766194, 0.78773606, 0.73238254, 0.61078489, 0.46079633, 1.59990036, 1.64447153, 1.78091025, riaa_ok
0.66534585, 0.90452242, 0.99884564, 0.55351663, 0.45689952, 0.32038629, 1.54571354, 1.56961441, 1.61746562, riaa_ok
0.35813525, 0.69865561, 1.00706518, 0.14605030, 0.08431839, 0.02811232, 3.37644982, 3.33232570, 3.13193035, riaa_ok
0.83649468, 1.00055289, 1.02136707, 0.82081223, 0.65834790, 0.46650448, 1.22057235, 1.13826799, 1.11092257, riaa_ok
0.74320257, 0.89646959, 0.92983484, 0.68305135, 0.56866920, 0.41988844, 1.29269004, 1.26851225, 1.27160513, riaa_ok
0.63227427, 0.83114749, 0.87393230, 0.64298540, 0.52147526, 0.36919242, 1.39125371, 1.39799583, 1.55679977, riaa_ok
0.59040320, 0.91229993, 1.13683665, 0.69064528, 0.55010140, 0.37453496, 1.98460555, 1.86391056, 1.85592330, riaa_ok
0.54074973, 0.72154880, 0.91383165, 0.65530610, 0.54691279, 0.39131629, 2.00814438, 2.02127671, 1.99439025, riaa_ok
0.64290196, 0.85063326, 0.97293270, 0.68053061, 0.55367082, 0.40002820, 1.58620536, 1.51677132, 1.56748819, riaa_ok
0.70698762, 0.88351643, 0.92955607, 0.75699413, 0.63859349, 0.48570293, 1.34575391, 1.37259948, 1.43683863, riaa_ok
0.92107350, 1.07571328, 1.07654762, 0.79893094, 0.64611852, 0.46232402, 1.18471718, 1.15721142, 1.16257000, riaa_ok
0.72000897, 0.90550607, 0.95243037, 0.83765519, 0.70294684, 0.53422487, 1.36552536, 1.33481908, 1.33687079, riaa_ok
0.59947962, 0.77678680, 0.88650709, 0.80665892, 0.71488011, 0.55989259, 1.57969475, 1.57357883, 1.68669307, riaa_ok
0.71285987, 0.89547300, 0.97161281, 0.68280798, 0.53350860, 0.37424734, 1.40679932, 1.39136791, 1.42029154, riaa_ok
0.76997441, 1.03183818, 1.14442694, 0.73055530, 0.58816373, 0.41758719, 1.49974322, 1.46324158, 1.47834861, riaa_ok
0.64949322, 0.87008858, 0.95540518, 0.60380119, 0.49254572, 0.35325950, 1.57467210, 1.58801329, 1.62185252, riaa_ok
0.61898232, 0.78569406, 0.84396476, 0.73639125, 0.58965552, 0.42302018, 1.41932917, 1.51506245, 1.60441959, riaa_ok
0.60244882, 0.80569339, 0.87728620, 0.69211906, 0.55537355, 0.40915155, 1.47452068, 1.46337044, 1.50852287, riaa_ok
0.83928019, 1.07768953, 1.21544838, 0.62031919, 0.48152694, 0.32606596, 1.49225235, 1.37778127, 1.27687752, riaa_ok
0.68468201, 0.91152591, 1.02179360, 0.62712127, 0.51212245, 0.35503808, 1.59922040, 1.57121241, 1.59341228, riaa_ok
0.72514057, 0.89177054, 0.96305525, 0.80936104, 0.68438816, 0.51311594, 1.40721333, 1.40968180, 1.44035399, riaa_ok
0.59810829, 0.76329941, 0.81226784, 0.96251971, 0.83714604, 0.65518844, 1.34535801, 1.28569221, 1.30954587, riaa_ok
0.56966168, 0.72367722, 0.80887586, 0.87261814, 0.72526038, 0.54250419, 1.52725482, 1.51690841, 1.53084207, riaa_ok
0.85688233, 1.05835021, 1.06468713, 0.68812644, 0.54707468, 0.38343272, 1.21539140, 1.18838251, 1.21160090, riaa_ok
0.73911613, 0.94189268, 1.04049778, 0.84780979, 0.73349303, 0.56889504, 1.48938191, 1.44261110, 1.42397451, riaa_ok
0.56854790, 0.76528871, 0.89492935, 0.72506571, 0.59752780, 0.42663056, 1.78948200, 1.81583905, 1.86818385, riaa_ok
0.62190276, 0.80097741, 0.87300301, 0.89377028, 0.74165463, 0.55674785, 1.51085055, 1.58378828, 1.65929008, riaa_ok
0.69737756, 0.88380438, 0.93113208, 0.81019592, 0.67742944, 0.51181591, 1.40172386, 1.41923404, 1.46131063, riaa_ok
0.70719707, 0.93033820, 1.08744073, 0.81481743, 0.69204032, 0.52620333, 1.62675858, 1.54830110, 1.49693418, riaa_ok
0.77084333, 0.97647321, 1.05898213, 0.74966985, 0.62368619, 0.46137300, 1.48649549, 1.45558381, 1.44420838, riaa_ok
0.64503944, 0.78896987, 0.88448161, 0.90096742, 0.70662606, 0.50407767, 1.49051070, 1.40226352, 1.32921326, riaa_ok
0.55102938, 0.81621367, 0.97319990, 0.54914963, 0.41998538, 0.27709779, 1.85931730, 1.77235186, 1.76773274, riaa_ok
0.73394537, 0.93258429, 1.02170265, 0.94951433, 0.80417830, 0.60761845, 1.44507980, 1.38724172, 1.37358022, riaa_ok
0.97157365, 1.14149749, 1.24037588, 0.36440790, 0.27772698, 0.17189877, 1.37633252, 1.23099363, 1.12949264, riaa_ok
0.66354609, 0.85303956, 0.96676284, 0.72855884, 0.59854621, 0.43933693, 1.53580344, 1.58310163, 1.62376273, riaa_ok
0.69470990, 0.88931417, 0.97133535, 0.56717724, 0.45706680, 0.31645903, 1.40097380, 1.34812427, 1.36688769, riaa_ok
0.81546491, 0.95624495, 0.98039907, 0.86124510, 0.70875013, 0.51303911, 1.18473101, 1.14150608, 1.15232253, riaa_ok
0.73585474, 0.90662330, 0.98091143, 0.61005062, 0.49962404, 0.36007735, 1.41150212, 1.35262609, 1.30820501, riaa_ok
0.69840032, 0.91381133, 1.03854275, 0.52139425, 0.40067276, 0.26784790, 1.55596423, 1.50858450, 1.48222160, riaa_ok
0.60177934, 0.81162888, 0.92655653, 0.63261437, 0.48327887, 0.32238865, 1.66441786, 1.67524898, 1.68332171, riaa_ok
0.64496809, 0.84421462, 0.95436466, 0.67308950, 0.56884336, 0.42724288, 1.57195258, 1.54902363, 1.54268420, riaa_ok
0.76240730, 0.92711610, 0.97949952, 0.78931314, 0.65463603, 0.48979595, 1.29863465, 1.28484690, 1.31333947, riaa_ok
0.69990492, 0.85156554, 0.90511209, 0.91863108, 0.74458516, 0.54482275, 1.34840536, 1.35711813, 1.41595268, riaa_ok
0.68672436, 0.96060336, 1.10915244, 0.65281290, 0.53895354, 0.38696289, 1.75856709, 1.75329936, 1.74317527, riaa_ok
0.65286958, 0.87181497, 0.99875051, 0.51893920, 0.41897932, 0.29557025, 1.64689469, 1.63617110, 1.66092563, riaa_ok
0.74412221, 1.01629984, 1.21396220, 0.52512252, 0.39635247, 0.24467714, 1.77631402, 1.68839443, 1.58969951, riaa_ok
0.79545504, 1.02348065, 1.17302787, 0.48680910, 0.35980523, 0.22499856, 1.60349238, 1.56970513, 1.53487849, riaa_ok
0.63132668, 0.86554080, 1.06120825, 0.57999092, 0.44441938, 0.30047670, 1.84873021, 1.83512592, 1.73966312, riaa_ok
0.74364889, 0.92543375, 0.98648286, 0.59831780, 0.46599871, 0.31732273, 1.41960740, 1.43236673, 1.41059875, riaa_ok
